@relation energy_consumption-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute DateTime string
@attribute Consumption numeric
@attribute Production numeric
@attribute Nuclear numeric
@attribute Wind numeric
@attribute Hydroelectric numeric
@attribute Oil_and_Gas numeric
@attribute Coal numeric
@attribute Solar numeric
@attribute Biomass numeric

@data
09/07/2019?0:00,0.379672,0.442246,0.853631,0.064505,0.392815,0.476068,0.639504,0,42
09/07/2019?1:00,0.326581,0.352306,0.854749,0.077194,0.346795,0.265569,0.629761,0,43
09/07/2019?2:00,0.296891,0.359154,0.869274,0.099401,0.338342,0.270201,0.628432,0,42
09/07/2019?3:00,0.293573,0.353067,0.871508,0.108565,0.329185,0.262995,0.621346,0,42
09/07/2019?4:00,0.282221,0.35124,0.870391,0.149101,0.326602,0.196089,0.627989,0,42
09/07/2019?5:00,0.304576,0.365546,0.872626,0.144166,0.351021,0.180134,0.643047,0,42
09/07/2019?6:00,0.341949,0.354893,0.870391,0.164258,0.342099,0.181678,0.597874,0.009675,41
09/07/2019?7:00,0.457038,0.409527,0.872626,0.138174,0.45715,0.183736,0.549601,0.048373,44
09/07/2019?8:00,0.565665,0.4599,0.872626,0.094466,0.488378,0.291302,0.56333,0.122252,42
09/07/2019?9:00,0.590988,0.513773,0.810056,0.065915,0.51491,0.34174,0.64659,0.201407,45
09/07/2019?10:00,0.601642,0.52686,0.811173,0.035953,0.510683,0.386516,0.647919,0.286719,46
09/07/2019?11:00,0.600943,0.532491,0.82905,0.015862,0.485795,0.461143,0.635518,0.345646,45
09/07/2019?12:00,0.618582,0.555319,0.803352,0.037716,0.502465,0.466289,0.630204,0.382586,47
09/07/2019?13:00,0.632728,0.569472,0.821229,0.044413,0.492134,0.479156,0.631089,0.447669,45
09/07/2019?14:00,0.602515,0.560645,0.813408,0.048995,0.480629,0.475553,0.609832,0.483729,46
09/07/2019?15:00,0.605309,0.579212,0.834637,0.048995,0.491665,0.482244,0.632861,0.475814,44
09/07/2019?16:00,0.579462,0.579973,0.831285,0.045823,0.511622,0.481729,0.661205,0.361478,46
09/07/2019?17:00,0.573874,0.56932,0.851397,0.054635,0.517492,0.483788,0.646147,0.264732,46
09/07/2019?18:00,0.54855,0.536144,0.852514,0.05957,0.493778,0.481215,0.635075,0.174142,46
09/07/2019?19:00,0.548027,0.504337,0.855866,0.048995,0.494952,0.43438,0.643047,0.075638,46
09/07/2019?20:00,0.537723,0.473748,0.859218,0.030666,0.477812,0.439527,0.631089,0.021108,45
09/07/2019?21:00,0.583654,0.482879,0.863687,0.016214,0.498004,0.466804,0.622675,0,46
09/07/2019?22:00,0.519211,0.449551,0.864804,0.016567,0.485795,0.368502,0.632861,0,46
09/07/2019?23:00,0.430842,0.421549,0.865922,0.011632,0.429209,0.383428,0.651904,0,45
10/07/2019?0:00,0.3657,0.394765,0.871508,0.016567,0.390937,0.384457,0.63729,0,43
10/07/2019?1:00,0.318023,0.351088,0.871508,0.05957,0.361822,0.236747,0.637733,0,43
10/07/2019?2:00,0.275061,0.331,0.870391,0.082481,0.333646,0.228513,0.612489,0,43
10/07/2019?3:00,0.278379,0.348653,0.871508,0.105041,0.339047,0.235718,0.616918,0,43
10/07/2019?4:00,0.295494,0.356719,0.873743,0.115263,0.370275,0.203809,0.59566,0,42
10/07/2019?5:00,0.30021,0.343631,0.871508,0.080014,0.362996,0.229542,0.594331,0,43
10/07/2019?6:00,0.339853,0.346523,0.873743,0.076842,0.356422,0.234174,0.610717,0.007036,43
10/07/2019?7:00,0.423158,0.406635,0.871508,0.061685,0.435548,0.243953,0.618246,0.064204,45
10/07/2019?8:00,0.555711,0.462335,0.875978,0.032076,0.497535,0.26351,0.612489,0.201407,46
10/07/2019?9:00,0.583479,0.519099,0.877095,0.014804,0.504109,0.375708,0.631089,0.318382,46
10/07/2019?10:00,0.613692,0.530208,0.748603,0.005992,0.527354,0.374678,0.65279,0.37555,48
10/07/2019?11:00,0.605658,0.532796,0.852514,0.005992,0.498239,0.384457,0.63729,0.432718,48
10/07/2019?12:00,0.624869,0.555319,0.853631,0.014804,0.507396,0.446732,0.64039,0.394019,47
10/07/2019?13:00,0.630981,0.563385,0.858101,0.057103,0.522893,0.407617,0.649247,0.3219,47
10/07/2019?14:00,0.607056,0.542535,0.864804,0.071554,0.444471,0.521873,0.619132,0.316623,50
10/07/2019?15:00,0.589067,0.523512,0.869274,0.063095,0.429913,0.515183,0.605846,0.317502,47
10/07/2019?16:00,0.556933,0.515599,0.875978,0.064857,0.460906,0.422542,0.611603,0.292876,48
10/07/2019?17:00,0.540517,0.527774,0.873743,0.105041,0.47922,0.409161,0.624004,0.195251,47
10/07/2019?18:00,0.549598,0.502207,0.871508,0.133592,0.516084,0.350489,0.534987,0.116974,47
10/07/2019?19:00,0.529864,0.501902,0.872626,0.074022,0.509744,0.352033,0.644818,0.068602,44
10/07/2019?20:00,0.550646,0.512099,0.87486,0.135002,0.491665,0.389089,0.628432,0.009675,45
10/07/2019?21:00,0.574572,0.499772,0.87486,0.189284,0.471707,0.34174,0.607617,0,44
10/07/2019?22:00,0.51956,0.490336,0.878212,0.220656,0.446584,0.327329,0.60186,0,40
10/07/2019?23:00,0.436605,0.467357,0.873743,0.415932,0.3637,0.327329,0.448184,0,39
11/07/2019?0:00,0.340203,0.475879,0.873743,0.631301,0.247241,0.307771,0.439327,0,38
11/07/2019?1:00,0.330947,0.346827,0.883799,0.654917,0.077483,0.189398,0.45217,0,38
11/07/2019?2:00,0.291477,0.343022,0.87933,0.518153,0.16154,0.187854,0.457042,0,38
11/07/2019?3:00,0.27052,0.364632,0.87933,0.359535,0.314158,0.187854,0.430469,0,39
11/07/2019?4:00,0.280475,0.385482,0.878212,0.329221,0.354074,0.189398,0.454384,0,37
11/07/2019?5:00,0.280126,0.394004,0.880447,0.298555,0.378493,0.202779,0.45837,0,39
11/07/2019?6:00,0.335837,0.371481,0.878212,0.359887,0.316976,0.191457,0.437555,0.007036,41
11/07/2019?7:00,0.450926,0.431593,0.87933,0.269651,0.436957,0.201235,0.452613,0.080035,44
11/07/2019?8:00,0.51729,0.474357,0.882682,0.23687,0.476638,0.24035,0.446413,0.204925,45
11/07/2019?9:00,0.544708,0.545427,0.858101,0.244625,0.480864,0.3263,0.498229,0.348285,45
11/07/2019?10:00,0.564443,0.568254,0.849162,0.36165,0.388119,0.314977,0.523472,0.510994,46
11/07/2019?11:00,0.577366,0.573733,0.853631,0.415227,0.378493,0.318065,0.451284,0.577836,48
11/07/2019?12:00,0.59291,0.587125,0.855866,0.398661,0.414886,0.319094,0.453499,0.55409,48
11/07/2019?13:00,0.587146,0.561863,0.841341,0.389143,0.384363,0.329388,0.437555,0.567282,49
11/07/2019?14:00,0.587146,0.560493,0.814525,0.316532,0.439775,0.327844,0.473428,0.488127,49
11/07/2019?15:00,0.539818,0.5296,0.823464,0.292915,0.426391,0.327329,0.453499,0.451187,49
11/07/2019?16:00,0.545407,0.537665,0.853631,0.271766,0.455036,0.327329,0.465013,0.396658,49
11/07/2019?17:00,0.523227,0.50525,0.861453,0.382094,0.375675,0.328873,0.433127,0.286719,47
11/07/2019?18:00,0.509955,0.500533,0.867039,0.305605,0.424748,0.336593,0.468999,0.177661,48
11/07/2019?19:00,0.543137,0.516055,0.865922,0.228058,0.490256,0.33299,0.545616,0.070361,46
11/07/2019?20:00,0.548201,0.504794,0.863687,0.11914,0.506927,0.353577,0.630204,0.014952,45
11/07/2019?21:00,0.584527,0.497337,0.865922,0.118787,0.501291,0.365414,0.616918,0,44
11/07/2019?22:00,0.502445,0.454877,0.868156,0.108565,0.466072,0.326814,0.605846,0,44
11/07/2019?23:00,0.432414,0.403135,0.869274,0.131829,0.399859,0.327844,0.549601,0,42
12/07/2019?0:00,0.341076,0.410288,0.867039,0.121255,0.385771,0.328873,0.610275,0,42
12/07/2019?1:00,0.296542,0.341653,0.868156,0.130067,0.339516,0.184251,0.61426,0,42
12/07/2019?2:00,0.292176,0.355045,0.87486,0.177652,0.346795,0.183736,0.573074,0,43
12/07/2019?3:00,0.277855,0.345153,0.882682,0.291858,0.325663,0.181163,0.440655,0,43
12/07/2019?4:00,0.288509,0.354893,0.87933,0.149101,0.388824,0.184251,0.527901,0,43
12/07/2019?5:00,0.28781,0.329326,0.880447,0.097286,0.353369,0.18631,0.58326,0,42
12/07/2019?6:00,0.33409,0.335565,0.880447,0.091999,0.366048,0.198147,0.570416,0.007036,44
12/07/2019?7:00,0.43678,0.435094,0.883799,0.107155,0.459028,0.259907,0.579274,0.066843,45
12/07/2019?8:00,0.527593,0.455486,0.875978,0.078957,0.488847,0.237262,0.562002,0.222515,45
12/07/2019?9:00,0.551519,0.517729,0.850279,0.064152,0.47382,0.335049,0.639061,0.377309,45
12/07/2019?10:00,0.566888,0.530817,0.850279,0.064152,0.46842,0.328358,0.631975,0.497801,46
12/07/2019?11:00,0.579637,0.545883,0.846927,0.066267,0.473116,0.3263,0.641718,0.550572,45
12/07/2019?12:00,0.564618,0.541014,0.846927,0.079309,0.451984,0.336078,0.616475,0.609499,46
12/07/2019?13:00,0.581907,0.551362,0.863687,0.084596,0.486969,0.337622,0.562445,0.605981,46
12/07/2019?14:00,0.549773,0.530361,0.872626,0.082834,0.464663,0.33402,0.577059,0.544415,45
12/07/2019?15:00,0.544534,0.534165,0.871508,0.087769,0.477107,0.33299,0.596988,0.471416,47
12/07/2019?16:00,0.531086,0.518034,0.871508,0.087769,0.448462,0.335564,0.59876,0.475814,44
12/07/2019?17:00,0.519735,0.494445,0.873743,0.10786,0.440479,0.336593,0.581931,0.348285,47
12/07/2019?18:00,0.509605,0.48501,0.869274,0.111385,0.46255,0.337108,0.583702,0.199648,48
12/07/2019?19:00,0.497031,0.466291,0.869274,0.11914,0.470768,0.335564,0.570416,0.073879,46
12/07/2019?20:00,0.500175,0.442855,0.830168,0.122312,0.46795,0.340196,0.542073,0.01847,47
12/07/2019?21:00,0.563919,0.46203,0.826816,0.102221,0.488143,0.35718,0.581488,0,46
12/07/2019?22:00,0.498254,0.43205,0.830168,0.057455,0.452219,0.355636,0.618689,0,44
12/07/2019?23:00,0.416346,0.393852,0.831285,0.048643,0.394224,0.329902,0.64969,0,46
13/07/2019?0:00,0.36343,0.388373,0.831285,0.035249,0.391172,0.335049,0.653233,0,43
13/07/2019?1:00,0.303702,0.335261,0.834637,0.027846,0.35243,0.270715,0.635075,0,41
13/07/2019?2:00,0.281872,0.332217,0.839106,0.021854,0.349143,0.276891,0.632861,0,41
13/07/2019?3:00,0.26598,0.336022,0.842458,0.020092,0.362761,0.245497,0.646147,0,41
13/07/2019?4:00,0.284143,0.341196,0.843575,0.026436,0.374971,0.223881,0.64969,0,41
13/07/2019?5:00,0.251135,0.320347,0.841341,0.030314,0.355013,0.256819,0.593003,0,42
13/07/2019?6:00,0.261614,0.303302,0.837989,0.046176,0.341629,0.22491,0.571745,0.013193,40
13/07/2019?7:00,0.316975,0.305737,0.841341,0.045118,0.336464,0.225425,0.565988,0.057168,41
13/07/2019?8:00,0.366399,0.341501,0.841341,0.026789,0.349378,0.227998,0.619132,0.150396,42
13/07/2019?9:00,0.428746,0.363111,0.840223,0.026789,0.351256,0.225939,0.610717,0.287599,42
13/07/2019?10:00,0.463151,0.395982,0.841341,0.018682,0.363935,0.225939,0.624004,0.423923,43
13/07/2019?11:00,0.467517,0.414853,0.836872,0.024321,0.36417,0.242923,0.631532,0.479332,42
13/07/2019?12:00,0.472581,0.416375,0.840223,0.038068,0.357596,0.24807,0.613375,0.50044,42
13/07/2019?13:00,0.472232,0.412418,0.840223,0.04829,0.362761,0.220278,0.616475,0.474055,43
13/07/2019?14:00,0.423158,0.395221,0.839106,0.0497,0.341864,0.218734,0.607174,0.473175,41
13/07/2019?15:00,0.406567,0.404505,0.841341,0.080014,0.340456,0.218734,0.612489,0.445031,41
13/07/2019?16:00,0.423332,0.415918,0.840223,0.156856,0.353839,0.216675,0.558459,0.379068,41
13/07/2019?17:00,0.420713,0.440572,0.841341,0.309129,0.355248,0.218219,0.517272,0.2146,41
13/07/2019?18:00,0.423507,0.436311,0.843575,0.35601,0.354074,0.218219,0.4938,0.124011,39
13/07/2019?19:00,0.421411,0.406483,0.843575,0.308072,0.342099,0.219763,0.521701,0.060686,38
13/07/2019?20:00,0.443416,0.432963,0.841341,0.236165,0.384363,0.247041,0.608946,0.015831,38
13/07/2019?21:00,0.491443,0.434941,0.843575,0.186817,0.379432,0.306742,0.641275,0,39
13/07/2019?22:00,0.440796,0.411809,0.842458,0.195277,0.353135,0.291817,0.625775,0,39
13/07/2019?23:00,0.35138,0.386699,0.841341,0.199859,0.351256,0.225425,0.608946,0,39
14/07/2019?0:00,0.299511,0.379242,0.842458,0.202679,0.360648,0.212558,0.577059,0,37
14/07/2019?1:00,0.234544,0.334044,0.840223,0.17166,0.32942,0.197118,0.556687,0,38
14/07/2019?2:00,0.212365,0.308933,0.841341,0.134297,0.366283,0.198147,0.460142,0,37
14/07/2019?3:00,0.204506,0.29965,0.840223,0.113853,0.368866,0.198147,0.456599,0,38
14/07/2019?4:00,0.194027,0.289301,0.840223,0.078957,0.373327,0.197633,0.460585,0,36
14/07/2019?5:00,0.186168,0.299802,0.841341,0.082481,0.359239,0.197118,0.512843,0,37
14/07/2019?6:00,0.168879,0.288388,0.840223,0.104688,0.360178,0.198147,0.444641,0.008795,38
14/07/2019?7:00,0.213762,0.278496,0.839106,0.108918,0.340456,0.196603,0.432684,0.043096,39
14/07/2019?8:00,0.26109,0.316999,0.842458,0.096228,0.376614,0.196089,0.468999,0.087071,39
14/07/2019?9:00,0.290604,0.329782,0.842458,0.115263,0.356422,0.199691,0.483614,0.153034,39
14/07/2019?10:00,0.30737,0.350936,0.841341,0.143109,0.3529,0.202779,0.479185,0.223395,40
14/07/2019?11:00,0.327978,0.380612,0.837989,0.205851,0.337873,0.219763,0.480514,0.266491,40
14/07/2019?12:00,0.33636,0.400091,0.841341,0.23123,0.349143,0.219763,0.472542,0.28584,40
14/07/2019?13:00,0.335662,0.398265,0.865922,0.179062,0.357126,0.219249,0.470328,0.361478,41
14/07/2019?14:00,0.308942,0.398265,0.883799,0.143461,0.378962,0.215646,0.470771,0.358839,41
14/07/2019?15:00,0.312435,0.376655,0.883799,0.096228,0.342099,0.257334,0.514172,0.333333,40
14/07/2019?16:00,0.315753,0.366763,0.888268,0.053578,0.372857,0.258363,0.534987,0.220756,41
14/07/2019?17:00,0.328676,0.372089,0.883799,0.023969,0.370275,0.307771,0.573959,0.175901,39
14/07/2019?18:00,0.328851,0.356415,0.886034,0.008812,0.359239,0.305198,0.612046,0.093228,39
14/07/2019?19:00,0.35592,0.344544,0.886034,0.009517,0.351491,0.305198,0.610717,0.054529,40
14/07/2019?20:00,0.363081,0.337239,0.883799,0.006697,0.353135,0.306742,0.606732,0.014072,41
14/07/2019?21:00,0.415124,0.338609,0.882682,0.016567,0.357596,0.307257,0.600531,0,38
14/07/2019?22:00,0.383863,0.3345,0.890503,0.041593,0.379432,0.210499,0.595217,0,39
14/07/2019?23:00,0.307719,0.306194,0.894972,0.042298,0.366048,0.202779,0.544287,0,38
15/07/2019?0:00,0.249214,0.324912,0.890503,0.04829,0.374736,0.199177,0.578388,0,38
15/07/2019?1:00,0.223542,0.264039,0.892737,0.065562,0.30641,0.195574,0.510186,0,38
15/07/2019?2:00,0.207475,0.270431,0.892737,0.076137,0.30641,0.195059,0.517272,0,38
15/07/2019?3:00,0.187042,0.267844,0.890503,0.080367,0.296783,0.196603,0.521258,0,38
15/07/2019?4:00,0.202061,0.27941,0.892737,0.148044,0.280817,0.196603,0.499557,0,38
15/07/2019?5:00,0.223716,0.293715,0.890503,0.172718,0.285043,0.199177,0.499557,0,39
15/07/2019?6:00,0.271044,0.294019,0.889385,0.169545,0.284574,0.202265,0.501771,0.003518,41
15/07/2019?7:00,0.395215,0.371481,0.892737,0.142756,0.36464,0.199691,0.591674,0.03606,45
15/07/2019?8:00,0.524101,0.420636,0.890503,0.100106,0.385771,0.292846,0.625332,0.121372,45
15/07/2019?9:00,0.556235,0.413027,0.86257,0.070849,0.382249,0.300051,0.605403,0.21372,46
15/07/2019?10:00,0.579986,0.418049,0.856983,0.096581,0.352665,0.301595,0.596988,0.308707,45
15/07/2019?11:00,0.554314,0.434941,0.87933,0.10927,0.326602,0.308801,0.609389,0.415128,46
15/07/2019?12:00,0.561299,0.43692,0.872626,0.11773,0.337638,0.22491,0.630647,0.472296,45
15/07/2019?13:00,0.581907,0.450008,0.87486,0.145576,0.340456,0.222851,0.622675,0.48285,45
15/07/2019?14:00,0.58802,0.456247,0.841341,0.17025,0.347265,0.224395,0.637733,0.42832,47
15/07/2019?15:00,0.561125,0.453964,0.863687,0.192457,0.346795,0.223881,0.616918,0.384345,46
15/07/2019?16:00,0.530562,0.454725,0.881564,0.17871,0.368162,0.291817,0.591674,0.265611,45
15/07/2019?17:00,0.530562,0.443007,0.883799,0.216073,0.358535,0.214617,0.617803,0.220756,44
15/07/2019?18:00,0.50489,0.423528,0.842458,0.165315,0.373092,0.215131,0.633747,0.187335,44
15/07/2019?19:00,0.512924,0.42094,0.84581,0.179767,0.383423,0.215131,0.641718,0.073879,43
15/07/2019?20:00,0.528816,0.420636,0.878212,0.169545,0.384128,0.257334,0.633747,0.011434,42
15/07/2019?21:00,0.579811,0.429615,0.875978,0.192457,0.372388,0.306742,0.616918,0,45
15/07/2019?22:00,0.537897,0.410896,0.880447,0.191399,0.392346,0.209985,0.608503,0,43
15/07/2019?23:00,0.411282,0.348653,0.877095,0.149101,0.318385,0.222851,0.609389,0,44
16/07/2019?0:00,0.349633,0.352001,0.875978,0.11773,0.297722,0.283067,0.647033,0,42
16/07/2019?1:00,0.298987,0.324304,0.888268,0.134649,0.271895,0.289758,0.584145,0,42
16/07/2019?2:00,0.270346,0.330543,0.886034,0.136764,0.27166,0.287699,0.599203,0,42
16/07/2019?3:00,0.261264,0.332826,0.889385,0.152626,0.273304,0.28667,0.584588,0,43
16/07/2019?4:00,0.257772,0.331152,0.89162,0.145929,0.272834,0.288729,0.585474,0,41
16/07/2019?5:00,0.295844,0.347588,0.890503,0.144871,0.295375,0.288214,0.594774,0.00088,42
16/07/2019?6:00,0.307719,0.333587,0.890503,0.118435,0.296314,0.29439,0.578388,0.004398,40
16/07/2019?7:00,0.457213,0.397352,0.89162,0.072259,0.396337,0.308801,0.581045,0.078276,44
16/07/2019?8:00,0.525847,0.413788,0.89162,0.040536,0.391172,0.301595,0.627104,0.195251,42
16/07/2019?9:00,0.559902,0.430985,0.850279,0.043003,0.384832,0.301595,0.624004,0.349164,43
16/07/2019?10:00,0.579637,0.443007,0.852514,0.045823,0.366988,0.299022,0.620018,0.490765,43
16/07/2019?11:00,0.579462,0.458834,0.849162,0.039126,0.391406,0.298507,0.610717,0.526825,46
16/07/2019?12:00,0.575445,0.464769,0.861453,0.037363,0.379197,0.303139,0.613375,0.578716,47
16/07/2019?13:00,0.579113,0.47177,0.872626,0.050405,0.38131,0.315492,0.615589,0.55409,45
16/07/2019?14:00,0.569158,0.468726,0.869274,0.049348,0.379432,0.318065,0.613375,0.547054,46
16/07/2019?15:00,0.56357,0.465378,0.854749,0.047585,0.379197,0.314462,0.630647,0.516271,45
16/07/2019?16:00,0.536326,0.436311,0.841341,0.043708,0.372623,0.316521,0.609389,0.434477,44
16/07/2019?17:00,0.545058,0.438289,0.873743,0.033134,0.386241,0.316521,0.631532,0.351803,45
16/07/2019?18:00,0.527593,0.41881,0.875978,0.024321,0.404085,0.316521,0.632861,0.191733,43
16/07/2019?19:00,0.529514,0.416527,0.881564,0.013747,0.432965,0.321668,0.634632,0.081794,43
16/07/2019?20:00,0.536675,0.412418,0.877095,0.014804,0.448227,0.319609,0.622675,0.028144,43
16/07/2019?21:00,0.578065,0.415918,0.87933,0.024321,0.449871,0.322697,0.627547,0,43
16/07/2019?22:00,0.52445,0.402831,0.882682,0.039478,0.41653,0.322182,0.632418,0,43
16/07/2019?23:00,0.430143,0.339979,0.882682,0.062742,0.323785,0.281009,0.631089,0,42
17/07/2019?0:00,0.356968,0.336631,0.882682,0.081777,0.303123,0.292331,0.627989,0,41
17/07/2019?1:00,0.316626,0.324456,0.881564,0.087769,0.309932,0.254761,0.604074,0,42
17/07/2019?2:00,0.292875,0.322325,0.881564,0.101868,0.302184,0.233145,0.612932,0,41
17/07/2019?3:00,0.279427,0.324912,0.887151,0.105041,0.286922,0.286155,0.597431,0,42
17/07/2019?4:00,0.284492,0.328108,0.880447,0.097991,0.296314,0.285641,0.601417,0,41
17/07/2019?5:00,0.295145,0.328565,0.878212,0.06098,0.309932,0.301595,0.612046,0,38
17/07/2019?6:00,0.346839,0.321717,0.883799,0.040888,0.315567,0.306742,0.593446,0.010554,40
17/07/2019?7:00,0.465246,0.378938,0.881564,0.024321,0.411129,0.305713,0.575288,0.063325,43
17/07/2019?8:00,0.541914,0.399026,0.880447,0.00846,0.411834,0.30211,0.590788,0.189974,45
17/07/2019?9:00,0.579113,0.419114,0.804469,0.004935,0.394928,0.294905,0.621789,0.385224,47
17/07/2019?10:00,0.595355,0.453508,0.801117,0.031724,0.384597,0.290273,0.633304,0.544415,47
17/07/2019?11:00,0.579287,0.431746,0.818994,0.040536,0.355013,0.292846,0.561559,0.633245,49
17/07/2019?12:00,0.594656,0.464465,0.821229,0.033486,0.372388,0.292331,0.621789,0.650836,49
17/07/2019?13:00,0.610548,0.461269,0.83352,0.028199,0.366283,0.303654,0.619132,0.646438,48
17/07/2019?14:00,0.585051,0.453203,0.84581,0.030666,0.360883,0.300566,0.613375,0.621812,48
17/07/2019?15:00,0.570555,0.452899,0.882682,0.034896,0.366283,0.281523,0.607617,0.602463,48
17/07/2019?16:00,0.560775,0.443768,0.87933,0.044766,0.368866,0.289758,0.633304,0.453826,47
17/07/2019?17:00,0.561649,0.439659,0.881564,0.067677,0.377788,0.304169,0.616475,0.348285,46
17/07/2019?18:00,0.566189,0.409375,0.87933,0.081777,0.374971,0.305713,0.585474,0.208443,47
17/07/2019?19:00,0.555536,0.414549,0.884916,0.062742,0.397042,0.307771,0.638618,0.08883,46
17/07/2019?20:00,0.560601,0.421397,0.87933,0.068735,0.429444,0.307771,0.63419,0.007916,44
17/07/2019?21:00,0.600244,0.439963,0.884916,0.092351,0.439775,0.313433,0.635961,0,45
17/07/2019?22:00,0.556235,0.426267,0.883799,0.094466,0.420756,0.312403,0.631532,0,44
17/07/2019?23:00,0.458784,0.35961,0.882682,0.091999,0.32402,0.300051,0.634632,0,42
18/07/2019?0:00,0.366224,0.360371,0.883799,0.099401,0.32402,0.288729,0.635518,0,41
18/07/2019?1:00,0.316975,0.351545,0.887151,0.108565,0.295844,0.296963,0.643933,0,44
18/07/2019?2:00,0.307894,0.340587,0.884916,0.136764,0.286922,0.297993,0.593003,0,43
18/07/2019?3:00,0.2803,0.358089,0.889385,0.248502,0.252641,0.290273,0.573516,0,43
18/07/2019?4:00,0.292001,0.365393,0.892737,0.442721,0.241841,0.204838,0.443756,0,41
18/07/2019?5:00,0.308418,0.386851,0.889385,0.489602,0.233388,0.207411,0.463242,0,42
18/07/2019?6:00,0.329724,0.393243,0.889385,0.465633,0.266729,0.209985,0.443756,0.003518,43
18/07/2019?7:00,0.442543,0.458226,0.888268,0.322876,0.347499,0.248585,0.594331,0.066843,44
18/07/2019?8:00,0.55833,0.486532,0.888268,0.259781,0.350317,0.296963,0.625332,0.233069,44
18/07/2019?9:00,0.585051,0.494902,0.827933,0.205499,0.367692,0.306742,0.64039,0.366755,47
18/07/2019?10:00,0.593608,0.496424,0.848045,0.166373,0.348439,0.33402,0.627989,0.491645,46
18/07/2019?11:00,0.607929,0.535839,0.779888,0.097638,0.366283,0.490479,0.627104,0.612137,47
18/07/2019?12:00,0.597276,0.521991,0.839106,0.043356,0.372857,0.492023,0.601417,0.643799,48
18/07/2019?13:00,0.616137,0.530817,0.802235,0.038773,0.368866,0.507463,0.641718,0.645558,48
18/07/2019?14:00,0.616137,0.534622,0.834637,0.033486,0.379432,0.509521,0.639947,0.613896,48
18/07/2019?15:00,0.58313,0.516055,0.851397,0.062037,0.363935,0.505404,0.618246,0.530343,46
18/07/2019?16:00,0.593783,0.525034,0.826816,0.089884,0.389528,0.505404,0.614703,0.44591,47
18/07/2019?17:00,0.569857,0.506772,0.864804,0.091646,0.380136,0.506433,0.610717,0.344767,47
18/07/2019?18:00,0.571778,0.490032,0.875978,0.080014,0.386945,0.510551,0.628875,0.201407,46
18/07/2019?19:00,0.560601,0.476792,0.878212,0.075432,0.401972,0.511065,0.635518,0.056288,46
18/07/2019?20:00,0.586098,0.485771,0.881564,0.084596,0.436253,0.510036,0.615146,0.007036,46
18/07/2019?21:00,0.620154,0.493684,0.87933,0.101868,0.438601,0.507977,0.616475,0.00088,46
